Group,Strategy,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,median,low,high,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper
WSM,CIP+CRO,0.7,0.05,0,605.8158178,603.6961759,608.9026388,605.9005574,603.8053951,608.977471,926.26431,723.2893045,1225.488202,934.8617408,731.4442057,1243.726361,8.597430802,8.154901217,18.23815905,167.1,167.1,167.1,435.39,435.39,435.39,0.167348837,0.060212144,0.291209374,0.693037031,0.567141646,0.777,2.320163987,0.989856339,3.868374482,0.321563528,0,1.31078534,1.273204563,0,5.189947644,0.014399377,0,0.242239762,56.14444877,19.86650751,106.1979449,317.530289,112.0008989,617.3704083,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065714929,0.892414202,1.11,0,0,0,2.13631487,0,4.89921918,8.458564486,0,19.39805875,0.8532972,0,1.956869779,58.94864844,22.75605253,108.1110508,315.7766729,109.4520648,624.8928805
WSM,CIP+CRO,0.7,0.075,0,605.7640383,603.6567675,609.1546279,605.9955616,603.7941062,609.041905,919.5593024,713.5696443,1219.55034,942.3362921,732.6594485,1252.335507,22.77698962,19.08980418,32.78516641,167.1,167.1,167.1,435.39,435.39,435.39,0.167095026,0.063456263,0.288060869,0.676783199,0.559900503,0.760444828,3.183128145,1.61271826,5.072657522,0.323106672,0,1.324656085,1.279314513,0,5.244867725,0.019389272,0,0.246305419,55.16996424,18.22813373,106.390944,309.7616357,104.7963129,610.8624165,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.068152853,0.886786048,1.11,0,0,0,3.30996462,0.61048665,7.438636774,13.10553494,2.417172099,29.45267559,1.32208205,0.243843525,2.971176216,59.85446114,21.16754201,108.6633115,315.0895404,100.4947034,624.7597254
WSM,CIP+CRO,0.7,0.1,0,605.8371832,603.6813792,609.0144087,606.0303143,603.8279689,609.332059,926.6581058,716.9190248,1236.58408,945.3253813,735.7012988,1248.314243,18.66727552,18.78227403,11.73016307,167.1,167.1,167.1,435.39,435.39,435.39,0.173455629,0.062955984,0.301279111,0.658035883,0.533413272,0.749253522,3.871903757,2.073259264,5.897727273,0.346031072,0,1.38359079,1.370081808,0,5.478214883,0.030108616,0,0.261125064,55.5833877,19.05985241,106.7220108,315.7844822,105.3797444,622.059815,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066679492,0.900705646,1.11,0,0,0,4.389781805,1.15894054,9.204411765,17.38098302,4.588730543,36.44411765,1.753387844,0.462909626,3.676470588,61.83557543,24.66581735,112.9826463,310.6078776,98.25738401,619.9595958
WSM,CIP+CRO,0.7,0.125,0,605.7905007,603.5466731,609.1030591,606.1272934,603.9738479,609.3199889,922.2550912,709.4980292,1248.318286,956.3217979,747.2416557,1261.955456,34.06670674,37.74362642,13.63717039,167.1,167.1,167.1,435.39,435.39,435.39,0.166850028,0.063087875,0.290970997,0.638867103,0.525773769,0.730841584,4.75830547,2.843534576,6.937965178,0.357219831,0,1.368275356,1.414382787,0,5.417574671,0.032814978,0,0.255671667,55.16060289,21.07903691,103.6399832,310.1778258,98.66985051,634.8545836,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064789378,0.88461477,1.11,0,0,0,5.420490269,1.796842105,10.03838248,21.46198911,7.114449761,39.74615669,2.165078395,0.717703349,4.009579199,63.19461985,27.76033901,111.0029811,314.1900278,99.33783092,632.7172436
WSM,CIP+CRO,0.7,0.15,0,605.8604157,603.7229437,609.111056,606.1991878,604.0977316,609.5235313,929.0062309,722.9000543,1254.1478,962.689805,760.7763578,1260.063325,33.68357407,37.87630347,5.91552484,167.1,167.1,167.1,435.39,435.39,435.39,0.170381206,0.064692753,0.297438681,0.619539757,0.51309307,0.705372934,5.571688465,3.482587065,7.848104551,0.361032944,0,1.399458452,1.429480495,0,5.541041596,0.04836108,0,0.266227461,56.43549592,20.72151127,103.0475133,315.8763277,108.8133783,640.8111552,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065486694,0.901506511,1.11,0,0,0,6.598877992,2.418937198,12.19777209,26.12771919,9.577584541,48.29608372,2.635755708,0.966183575,4.872093023,66.1977071,29.75319846,113.203414,312.360262,105.0299533,625.1715488
WSM,CIP+CRO+NDA,0.1,0,0,605.7214522,603.555314,608.9842154,605.7845604,603.62682,609.1184824,915.113313,709.9899989,1226.589592,921.4817336,710.3660564,1220.033593,6.36842061,0.376057494,-6.555999068,167.1,167.1,167.1,435.39,435.39,435.39,0.492764505,0.19905832,0.820270039,0.121809358,0.075418759,0.172248816,0.114408935,0,0.495049505,0.050473463,0,0.616960121,0.199845559,0,2.442803277,0.002409486,0,0.005692308,54.42213051,18.5015857,105.149712,311.3601981,106.6218609,623.2298232,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.068632208,0.896260226,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.25087319,18.53472745,103.8150118,317.6073453,106.4800954,616.1671022
WSM,CIP+CRO+NDA,0.1,0.025,0,605.7871492,603.5965063,609.0783315,605.8792055,603.6625853,609.1397887,922.9962381,710.7514123,1235.717803,931.7845899,720.6707084,1237.107714,8.788351768,9.91929615,1.389910779,167.1,167.1,167.1,435.39,435.39,435.39,0.493311517,0.19353344,0.81903015,0.118505963,0.074985335,0.169160187,0.250425223,0,0.802355832,0.038782313,0,0.622863918,0.153555403,0,2.466178881,0.005855208,0,0.006101457,53.21853872,17.2549469,104.7220835,319.130547,107.0585658,631.7040317,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065817977,0.895261367,1.11,0,0,0,1.052476955,0,3.03841102,4.167196659,0,12.03034061,0.420385427,0,1.2136168,55.11061068,19.33273757,106.9574698,320.4585128,112.1166191,629.8764914
WSM,CIP+CRO+NDA,0.1,0.05,0,605.6962539,603.5798537,609.0462339,605.8475894,603.685611,609.3064626,914.0108426,709.6382087,1234.890321,928.9743586,715.3825811,1252.446327,14.96351595,5.744372448,17.55600596,167.1,167.1,167.1,435.39,435.39,435.39,0.501421432,0.192476136,0.81610301,0.115754222,0.068386602,0.165432692,0.384230556,0,1.036404361,0.039477762,0,0.619780048,0.156308977,0,2.453968548,0.009078298,0,0.230441415,53.4840238,17.9226221,100.5936687,309.9533819,105.9602283,631.1120662,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065981875,0.895861015,1.11,0,0,0,2.219673755,0,5.058419628,8.788617191,0,20.02839994,0.886592808,0,2.020458391,57.33057933,21.7591292,103.7131029,309.5267311,96.63126073,637.7369304
WSM,CIP+CRO+NDA,0.1,0.075,0,605.7324975,603.6131794,608.9030449,605.9460691,603.8073537,609.0974409,916.2486299,708.8756873,1238.533597,937.3193446,730.6359046,1238.538499,21.07071469,21.76021724,0.004901933,167.1,167.1,167.1,435.39,435.39,435.39,0.491496705,0.191070266,0.810503248,0.113170588,0.068386602,0.160211147,0.52044063,0,1.339405722,0.045592747,0,0.629124651,0.180520764,0,2.490967743,0.010276031,0,0.238095238,55.39695969,20.19673884,109.6566439,311.9863236,104.5824812,634.3584547,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067909902,0.884667449,1.11,0,0,0,3.314961823,0.590471698,6.717454807,13.12532096,2.337924528,26.59721442,1.324078057,0.235849057,2.683118233,61.06398707,26.30595852,112.9968217,310.1929096,105.454468,620.9581712
WSM,CIP+CRO+NDA,0.1,0.1,0,605.6971267,603.5648381,608.5599674,606.0443029,603.8368483,608.9886304,913.1718966,706.2954425,1187.252208,946.123412,738.2184507,1232.095289,32.95151531,31.92300826,44.84308046,167.1,167.1,167.1,435.39,435.39,435.39,0.489041863,0.189093484,0.819361441,0.111490577,0.067261048,0.155612027,0.637335298,0,1.463414634,0.052552877,0,0.632222222,0.208078832,0,2.503232323,0.018151626,0,0.251256281,52.57982737,16.93577663,102.4629295,308.7048641,102.2234179,581.70326,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065376655,0.88785,1.11,0,0,0,4.44281229,1.203653846,9.022272639,17.5909529,4.765769231,35.72295263,1.774569536,0.480769231,3.603719699,60.42678641,24.19458569,108.8342854,310.894697,99.78904169,597.0761202
WSM,CIP+CRO+NDA,0.1,0.125,0,605.6796805,603.6303262,608.6457081,606.1076201,604.0900767,609.0708455,912.9374948,713.3169782,1189.001771,952.4932046,757.7271923,1251.108644,39.55570986,44.41021404,62.10687305,167.1,167.1,167.1,435.39,435.39,435.39,0.498504437,0.195674475,0.825294798,0.106077775,0.061933898,0.160956976,0.790302519,0,1.750219849,0.044031256,0,0.632222222,0.174338165,0,2.503232323,0.018645681,0,0.25,54.73352645,19.11072075,103.5257987,308.3312685,108.9210387,584.8199568,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.061785007,0.854615505,1.11,0,0,0,5.524962137,1.779186661,10.48524672,21.87563695,7.04454447,41.51547919,2.206807052,0.710651327,4.188067871,64.19854073,28.35867033,111.1477885,309.860614,111.3769637,621.2509902
WSM,CIP+CRO+NDA,0.1,0.15,0,605.71593,603.6259228,609.0973017,606.1957829,604.0926957,609.6125211,914.4185091,713.2750634,1214.889129,963.2639877,763.4056103,1280.761036,48.84547865,50.13054682,65.87190728,167.1,167.1,167.1,435.39,435.39,435.39,0.499729039,0.192953831,0.808246377,0.104142543,0.061643657,0.152352941,0.889811577,0,1.951352068,0.049691215,0,0.6259,0.196748315,0,2.4782,0.024938483,0,0.255124,54.48897265,18.18947723,101.8158935,309.6204821,107.7254749,611.584161,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.068591451,0.911118725,1.11,0,0,0,6.548536044,2.328930233,12.19991967,25.92839435,9.221209302,48.30458689,2.615647885,0.930232558,4.87295082,65.97538522,30.15164902,112.2550375,313.1522832,113.0269882,640.3382419
WSM,CIP+CRO+NDA,0.3,0,0,605.7371072,603.741516,608.6792583,605.752855,603.6843741,608.9436617,917.0953911,725.6621297,1198.009438,920.2397133,722.3824468,1217.553671,3.144322142,-3.279682922,19.54423387,167.1,167.1,167.1,435.39,435.39,435.39,0.372797227,0.150129976,0.636532613,0.323767168,0.245416457,0.40084419,0.291513804,0,0.926142264,0.125655143,0,0.724122196,0.497521288,0,2.867102773,0.007768938,0,0.213744589,54.26083396,17.36770768,106.8890799,312.4902729,119.5202133,591.5924178,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.060835344,0.862642535,1.11,0,0,0,0,0,0,0,0,0,0,0,0,53.97613326,17.53301202,105.4373856,316.3715375,118.4594847,613.4212
WSM,CIP+CRO+NDA,0.3,0.025,0,605.6762277,603.576865,608.7972948,605.7727019,603.6724582,608.9816805,912.0938454,714.4137441,1216.692904,921.2128659,718.6191104,1225.511817,9.119020485,4.205366355,8.818913495,167.1,167.1,167.1,435.39,435.39,435.39,0.387194915,0.149540165,0.642486338,0.316850284,0.243355072,0.392787302,0.654728184,0,1.546592062,0.134114361,0,0.680419028,0.531014873,0,2.694063643,0.016093403,0,0.245098039,54.63814203,17.95648106,105.4461386,306.9568842,108.9051746,612.844733,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067979034,0.892759058,1.11,0,0,0,1.094877152,0,3.17715736,4.335076781,0,12.57969543,0.437321118,0,1.269035533,56.40652459,19.40480579,105.4893498,309.554671,104.628916,619.3380144
WSM,CIP+CRO+NDA,0.3,0.05,0,605.7276118,603.665612,608.8901635,605.8598679,603.7323094,609.026816,916.1203049,714.0739474,1215.2843,930.6325595,726.6609729,1235.886995,14.5122546,12.58702552,20.60269479,167.1,167.1,167.1,435.39,435.39,435.39,0.381720432,0.149449105,0.639053474,0.307541904,0.229646187,0.383273543,1.011769286,0.209227468,2.112925193,0.120690161,0,0.673286577,0.477862849,0,2.665823286,0.02499368,0,0.25383948,55.49533367,17.81794594,103.1364863,310.5988451,109.633339,611.0098499,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067079698,0.886881458,1.11,0,0,0,2.242601803,0,5.32712408,8.879398926,0,21.0923133,0.89575084,0,2.127785621,59.0166299,20.86461036,107.2814371,311.044843,107.5620348,617.032804
WSM,CIP+CRO+NDA,0.3,0.075,0,605.8010981,603.6150702,608.9680513,606.0374406,603.8268351,608.9008512,924.419927,709.5300276,1236.836276,946.7999009,731.2447923,1232.017272,22.37997391,21.71476468,-4.81900363,167.1,167.1,167.1,435.39,435.39,435.39,0.386451884,0.149551102,0.641655296,0.301493277,0.222966295,0.375569328,1.323588728,0.270233944,2.478354611,0.144383109,0,0.732154438,0.571673145,0,2.898905779,0.040822608,0,0.269031757,54.31552363,18.58187518,103.1266173,318.3324644,104.9737245,632.7156321,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.063505248,0.893495341,1.11,0,0,0,3.300208764,0.584953271,6.919569958,13.06690743,2.316074766,27.39747287,1.318185319,0.23364486,2.763848042,59.79099692,23.22244733,108.4635013,319.5155612,103.8227279,603.9415713
WSM,CIP+CRO+NDA,0.3,0.1,0,605.706754,603.6390625,608.8465496,606.0047319,603.9716804,609.0010349,915.2050601,717.3549891,1213.239097,942.6197357,748.6502317,1226.372621,27.41467565,31.29524259,13.13352353,167.1,167.1,167.1,435.39,435.39,435.39,0.384057522,0.148564586,0.643856701,0.293165492,0.223987894,0.364894223,1.711437791,0.669642857,2.97029703,0.145826432,0,0.711986501,0.577387865,0,2.819052481,0.049272405,0,0.27027027,54.67555974,17.85294114,99.60839886,308.610229,112.3035277,607.1712266,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065735622,0.892002323,1.11,0,0,0,4.452252213,1.220541347,8.824992622,17.6283295,4.832633914,34.9418385,1.778340076,0.487514518,3.524921162,61.93213392,23.95068465,108.2397933,307.5208979,106.9705903,595.9529953
WSM,CIP+CRO+NDA,0.3,0.125,0,605.6821344,603.5990676,608.7957489,606.040519,604.0381937,609.1842518,912.7462408,714.2867351,1217.441807,946.3546172,755.7178935,1252.606682,33.60837644,41.43115838,35.1648744,167.1,167.1,167.1,435.39,435.39,435.39,0.392288519,0.15073665,0.639037113,0.285317472,0.211675866,0.353699142,2.037774058,0.765306122,3.521931079,0.161649765,0,1.108160185,0.640039061,0,4.387669868,0.062982354,0,0.462962963,55.38300356,18.05380556,105.6882594,305.5854536,107.2531813,611.788572,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06450794,0.884419773,1.11,0,0,0,5.354217597,1.699084658,10.38078049,21.19958787,6.727387122,41.10185366,2.138607444,0.678656598,4.146341463,64.53181121,27.34932648,111.8787209,304.4873304,111.0357284,620.6571863
WSM,CIP+CRO+NDA,0.3,0.15,0,605.6724325,603.582594,608.7428118,606.129975,604.1212055,609.2246994,910.9967159,710.7254309,1202.145885,956.2307434,756.6896448,1250.237292,45.23402745,45.9642139,48.09140676,167.1,167.1,167.1,435.39,435.39,435.39,0.385699569,0.150026482,0.647045278,0.277216515,0.200390473,0.355436995,2.423027374,0.947867299,4.186075152,0.141816242,0,1.098191108,0.561509843,0,4.348198122,0.065534872,0,0.468136395,54.01506032,19.65904268,100.4299246,303.4986386,102.1690443,594.1005507,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065936426,0.877804185,1.11,0,0,0,6.607495764,1.997288965,12.63313405,26.16184055,7.908102752,50.01986387,2.639197861,0.797766802,5.045987397,65.16403694,30.77191534,110.4227344,305.5870866,104.0383625,603.5930706
WSM,CIP+CRO+NDA,0.5,0,0,605.7203579,603.5164597,608.9213119,605.6837985,603.5455632,609.1004474,915.1307571,704.1914631,1229.501569,913.0142213,704.9173671,1232.576011,-2.116535874,0.725904094,3.074442269,167.1,167.1,167.1,435.39,435.39,435.39,0.275263872,0.104140356,0.464640483,0.526316043,0.41625,0.614479302,0.478290749,0,1.282051282,0.219197027,0,1.245572139,0.867892751,0,4.931741294,0.012077155,0,0.238095238,53.37791177,17.61803748,104.5485689,309.5497292,98.65712003,625.9206057,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062937684,0.867753497,1.11,0,0,0,0,0,0,0,0,0,0,0,0,52.97726933,17.09753843,103.7460812,309.1430458,101.1553227,628.596095
WSM,CIP+CRO+NDA,0.5,0.025,0,605.847382,603.6749182,609.2852454,605.913308,603.7172103,609.3414549,928.0791343,717.7097673,1247.643348,934.1728795,717.602465,1273.66221,6.09374521,-0.107302336,26.01886192,167.1,167.1,167.1,435.39,435.39,435.39,0.277795288,0.107632018,0.464407041,0.513298628,0.406620261,0.604517382,1.05596619,0.23693888,2.153368835,0.221569073,0,1.245885097,0.877284673,0,4.932980425,0.028241036,0,0.260425383,55.15964115,19.1251508,104.1472425,321.7812968,111.5638715,642.8613063,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.066478377,0.894581846,1.11,0,0,0,1.074253439,0,3.023671498,4.253418874,0,11.97198068,0.429083495,0,1.207729469,56.69472365,20.71996198,103.3544349,322.6971695,101.8347462,658.0196713
WSM,CIP+CRO+NDA,0.5,0.05,0,605.7589213,603.6731929,609.1116918,605.8578788,603.7396658,609.3728081,919.1149226,716.1524297,1232.64846,929.8563883,723.6489481,1247.857252,10.74146572,7.496518436,15.20879186,167.1,167.1,167.1,435.39,435.39,435.39,0.276161015,0.110510949,0.463659309,0.5002687,0.400343198,0.583152956,1.648175667,0.517871702,3.023965498,0.230022016,0,1.233453129,0.910753411,0,4.88375706,0.04508977,0,0.271861702,54.338186,18.86226441,101.7970428,311.9512518,109.2269635,626.2591735,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064262431,0.886827794,1.11,0,0,0,2.197499349,0,5.007919425,8.700819439,0,19.82844851,0.8777358,0,2.000287356,57.30410345,22.18709783,105.2328363,310.5851527,104.8327624,627.5371903
WSM,CIP+CRO+NDA,0.5,0.075,0,605.7295372,603.5786491,608.9642749,605.9109997,603.8516808,609.141904,916.0360603,712.2124449,1216.953627,933.7668135,740.1167561,1232.186909,17.73075321,27.90431113,15.23328221,167.1,167.1,167.1,435.39,435.39,435.39,0.275578322,0.105095755,0.460215239,0.488954435,0.392041026,0.577808219,2.228452473,0.921553291,3.773942253,0.244919063,0,1.252116111,0.969737055,0,4.957651616,0.056866752,0,0.280946429,55.73117329,18.94937955,104.8497307,308.0143495,103.5715086,608.2730354,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.06615574,0.884360203,1.11,0,0,0,3.27421101,0.61056004,6.85982113,12.96397144,2.417462681,27.16090226,1.30780117,0.243872839,2.739982877,60.68748491,22.56527545,107.8998012,306.7811807,111.3419793,611.3177577
WSM,CIP+CRO+NDA,0.5,0.1,0,605.76669,603.6372251,608.9264498,606.0913093,603.8345563,609.3909482,921.2848159,719.8656,1237.179411,950.0927851,735.7690026,1251.271191,28.80796919,15.90340263,14.09178057,167.1,167.1,167.1,435.39,435.39,435.39,0.283691961,0.109380938,0.470831172,0.476650827,0.381018657,0.559835108,2.777948935,1.401706151,4.439657167,0.261652698,0,1.258409765,1.035992518,0,4.982570824,0.075201208,0,0.471829009,54.43278974,19.3862712,103.721473,312.4201518,110.5875159,627.885075,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.069309183,0.905335322,1.11,0,0,0,4.31015282,1.153732719,8.30037919,17.06569854,4.568110599,32.8646744,1.72158205,0.460829493,3.315377532,61.09973639,25.09944275,108.3323135,315.7361735,101.1972464,629.7978756
WSM,CIP+CRO+NDA,0.5,0.125,0,605.711669,603.6169125,609.0790297,606.0368672,603.9215972,609.2835599,913.059346,710.80422,1232.399958,947.3369173,741.3808997,1271.218337,34.27757123,30.57667964,38.81837839,167.1,167.1,167.1,435.39,435.39,435.39,0.280869332,0.108526344,0.466074716,0.464052503,0.364552804,0.552101127,3.325265839,1.75,5.150382994,0.242093385,0,1.251957261,0.958549013,0,4.957022663,0.090016671,0,0.480786905,54.96929655,18.63786252,104.3883778,303.6369191,101.2701492,624.0872797,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.065199941,0.897759831,1.11,0,0,0,5.542134495,1.289863688,10.18244403,21.9436295,5.10711007,40.31655665,2.213666119,0.515203582,4.06712096,63.28360434,25.9756394,112.6225679,304.7138023,98.79175925,633.8450462
WSM,CIP+CRO+NDA,0.5,0.15,0,605.823802,603.6890143,608.885907,606.2197565,604.1658519,609.0446163,926.1374565,720.5151336,1221.673071,964.4938574,763.9798041,1237.091049,38.35640087,43.46467057,15.41797853,167.1,167.1,167.1,435.39,435.39,435.39,0.280612764,0.107082572,0.463666856,0.449585669,0.34963884,0.527713751,3.924671259,2.183168787,5.882699778,0.253736313,0,1.277346939,1.004648236,0,5.05755102,0.115728839,0,0.520850765,56.79704018,19.27704496,104.3641348,315.832419,110.6969068,611.4626257,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.062805727,0.886712629,1.11,0,0,0,6.592956687,1.96396606,11.92258214,26.10427426,7.776163429,47.20649156,2.633390592,0.784456806,4.762175325,66.91817409,28.63255083,115.7788273,314.2781838,109.8776767,591.9598269
WSM,CIP+CRO+NDA,0.7,0,0,605.7602244,603.6688644,609.0081045,605.6930465,603.6816577,608.6098296,920.2183578,720.2935407,1243.270936,913.7509152,718.4025299,1207.052233,-6.467442623,-1.891010859,-36.21870361,167.1,167.1,167.1,435.39,435.39,435.39,0.172019819,0.063779496,0.292186156,0.727917213,0.586624014,0.815422184,0.68860076,0,1.583800187,0.29309056,0,1.304129009,1.160468167,0,5.163592441,0.013302719,0,0.239292236,54.75796022,19.02403492,101.9472978,313.7486918,112.810028,637.7328966,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064063951,0.895253154,1.11,0,0,0,0,0,0,0,0,0,0,0,0,54.11689673,18.65035769,103.1724061,309.8765908,114.4238708,603.0997253
WSM,CIP+CRO+NDA,0.7,0.025,0,605.7789491,603.5998247,608.942153,605.8378613,603.6800202,609.2428266,921.4246911,713.9038767,1240.109558,926.8173313,718.9928079,1258.588699,5.392640229,5.088931202,18.47914065,167.1,167.1,167.1,435.39,435.39,435.39,0.17106962,0.064325788,0.291736986,0.713659246,0.596321789,0.799007193,1.473666327,0.450349903,2.851375598,0.327667065,0,1.324832236,1.297371018,0,5.245565181,0.039837505,0,0.263157895,53.99337386,18.54227633,102.5896805,313.682076,105.4053355,634.0759492,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.067376491,0.915856568,1.11,0,0,0,1.05994309,0,2.953777894,4.196758212,0,11.69524265,0.423367587,0,1.179812228,55.01594111,19.43121603,105.2757952,315.3538711,109.3738919,646.4525587
WSM,CIP+CRO+NDA,0.7,0.05,0,605.7947575,603.7162406,609.2605782,605.8898159,603.769418,609.0542397,921.8272806,720.9604683,1261.868839,932.7758928,724.4075326,1240.585564,10.94861217,3.447064342,-21.28327537,167.1,167.1,167.1,435.39,435.39,435.39,0.166708114,0.063523866,0.294634116,0.693149648,0.564613918,0.782649295,2.248075341,0.854166667,3.755868545,0.316486894,0,1.290515464,1.253104044,0,5.109690722,0.061391522,0,0.283804348,54.83709731,19.06456895,106.777171,313.1913779,112.8855992,652.8109641,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064248273,0.885717488,1.11,0,0,0,2.129343851,0,5.109387755,8.430963303,0,20.23020408,0.850512802,0,2.040816327,57.71347782,21.86751708,109.7133815,313.8297158,107.2910852,618.7628414
WSM,CIP+CRO+NDA,0.7,0.075,0,605.7731237,603.5799747,608.9782225,605.9108628,603.80642,609.2961223,921.152557,710.6301211,1241.52253,935.4929951,731.5760503,1267.86079,14.34043814,20.9459292,26.33825994,167.1,167.1,167.1,435.39,435.39,435.39,0.166758814,0.063288146,0.28938701,0.674952045,0.543315789,0.769322812,3.052252934,1.492352593,4.924820884,0.338963409,0,1.310957812,1.342097972,0,5.190630532,0.079693449,0,0.48147619,55.75996833,20.2927768,102.7739778,311.3825156,101.8051618,631.763734,167.1,167.1,167.1,435.39,435.39,435.39,0,0,0,1.064344914,0.877455708,1.11,0,0,0,3.308564257,0.616574676,7.174616774,13.09999032,2.441277142,28.40730994,1.32152271,0.246275234,2.865720073,60.27480479,24.74150188,108.9547822,308.3220379,104.9603421,643.6007367
